Year,Entidad federativa,Municipio,"Edades de 15 a 24 años","Sexo",GeoCode,Value
2019,"Chihuahua",,"15-19 años","Mujeres",08,7.853384879
2018,"Chihuahua",,"15-19 años","Mujeres",08,6.483277126
2017,"Chihuahua",,"15-19 años","Mujeres",08,6.754287944
2022,"Chihuahua",,"20-24 años","Total",08,7.541816694
2021,"Chihuahua",,"20-24 años","Total",08,8.423869665
2020,"Chihuahua",,"20-24 años","Total",08,9.851445494
2019,"Chihuahua",,"20-24 años","Total",08,9.759065621
2018,"Chihuahua",,"20-24 años","Total",08,8.984313211
2017,"Chihuahua",,"20-24 años","Total",08,9.522636439
2022,"Chihuahua",,"20-24 años","Hombres",08,5.322223496
2021,"Chihuahua",,"20-24 años","Hombres",08,5.960373441
2020,"Chihuahua",,"20-24 años","Hombres",08,6.570153885
2019,"Chihuahua",,"20-24 años","Hombres",08,5.515422181
2018,"Chihuahua",,"20-24 años","Hombres",08,5.768919024
2017,"Chihuahua",,"20-24 años","Hombres",08,4.952825444
2022,"Chihuahua",,"20-24 años","Mujeres",08,9.81682354
2021,"Chihuahua",,"20-24 años","Mujeres",08,11.04706392
2020,"Chihuahua",,"20-24 años","Mujeres",08,13.16696455
2019,"Chihuahua",,"20-24 años","Mujeres",08,14.04158341
2018,"Chihuahua",,"20-24 años","Mujeres",08,11.92293571
2017,"Chihuahua",,"20-24 años","Mujeres",08,13.79775506
2022,"Chihuahua","Chihuahua","15-24 años","Total",080190001,5.077546543
2021,"Chihuahua","Chihuahua","15-24 años","Total",080190001,6.318857764
2020,"Chihuahua","Chihuahua","15-24 años","Total",080190001,8.128491279
2019,"Chihuahua","Chihuahua","15-24 años","Total",080190001,5.96881819
2018,"Chihuahua","Chihuahua","15-24 años","Total",080190001,6.26646167
2017,"Chihuahua","Chihuahua","15-24 años","Total",080190001,6.582203555
2022,"Chihuahua","Chihuahua","15-24 años","Hombres",080190001,4.590051539
2021,"Chihuahua","Chihuahua","15-24 años","Hombres",080190001,5.245085723
2020,"Chihuahua","Chihuahua","15-24 años","Hombres",080190001,5.955958362
2019,"Chihuahua","Chihuahua","15-24 años","Hombres",080190001,5.173277917
2018,"Chihuahua","Chihuahua","15-24 años","Hombres",080190001,5.041006154
2017,"Chihuahua","Chihuahua","15-24 años","Hombres",080190001,4.781038089
2022,"Chihuahua","Chihuahua","15-24 años","Mujeres",080190001,5.596296809
2021,"Chihuahua","Chihuahua","15-24 años","Mujeres",080190001,7.465601307
2020,"Chihuahua","Chihuahua","15-24 años","Mujeres",080190001,10.37449644
2019,"Chihuahua","Chihuahua","15-24 años","Mujeres",080190001,6.821756225
2018,"Chihuahua","Chihuahua","15-24 años","Mujeres",080190001,7.455644811
2017,"Chihuahua","Chihuahua","15-24 años","Mujeres",080190001,8.360446491
2022,"Chihuahua","Chihuahua","15-19 años","Total",080190001,3.127677258
2021,"Chihuahua","Chihuahua","15-19 años","Total",080190001,4.425805968
2020,"Chihuahua","Chihuahua","15-19 años","Total",080190001,6.887887714
2019,"Chihuahua","Chihuahua","15-19 años","Total",080190001,4.65910523
2018,"Chihuahua","Chihuahua","15-19 años","Total",080190001,5.361281083
2017,"Chihuahua","Chihuahua","15-19 años","Total",080190001,5.452552077
2022,"Chihuahua","Chihuahua","15-19 años","Hombres",080190001,3.230717622
2021,"Chihuahua","Chihuahua","15-19 años","Hombres",080190001,4.717920629
2020,"Chihuahua","Chihuahua","15-19 años","Hombres",080190001,4.923173409
2019,"Chihuahua","Chihuahua","15-19 años","Hombres",080190001,4.356331711
2018,"Chihuahua","Chihuahua","15-19 años","Hombres",080190001,4.837109742
2017,"Chihuahua","Chihuahua","15-19 años","Hombres",080190001,4.229871645
2022,"Chihuahua","Chihuahua","15-19 años","Mujeres",080190001,3.026385826
2021,"Chihuahua","Chihuahua","15-19 años","Mujeres",080190001,4.134651483
2020,"Chihuahua","Chihuahua","15-19 años","Mujeres",080190001,8.961029057
2019,"Chihuahua","Chihuahua","15-19 años","Mujeres",080190001,4.998130042
2018,"Chihuahua","Chihuahua","15-19 años","Mujeres",080190001,5.885255694
2017,"Chihuahua","Chihuahua","15-19 años","Mujeres",080190001,6.680666113
2022,"Chihuahua","Chihuahua","20-24 años","Total",080190001,6.85295145
2021,"Chihuahua","Chihuahua","20-24 años","Total",080190001,8.172794837
2020,"Chihuahua","Chihuahua","20-24 años","Total",080190001,9.337422128
2019,"Chihuahua","Chihuahua","20-24 años","Total",080190001,7.288426132
2018,"Chihuahua","Chihuahua","20-24 años","Total",080190001,7.115556044
2017,"Chihuahua","Chihuahua","20-24 años","Total",080190001,7.790972014
2022,"Chihuahua","Chihuahua","20-24 años","Hombres",080190001,5.739153197
2021,"Chihuahua","Chihuahua","20-24 años","Hombres",080190001,5.732777483
2020,"Chihuahua","Chihuahua","20-24 años","Hombres",080190001,6.984210652
2019,"Chihuahua","Chihuahua","20-24 años","Hombres",080190001,6.031738073
2018,"Chihuahua","Chihuahua","20-24 años","Hombres",080190001,5.237007854
2017,"Chihuahua","Chihuahua","20-24 años","Hombres",080190001,5.381640977
2022,"Chihuahua","Chihuahua","20-24 años","Mujeres",080190001,8.127949659
2021,"Chihuahua","Chihuahua","20-24 años","Mujeres",080190001,10.93224975
2020,"Chihuahua","Chihuahua","20-24 años","Mujeres",080190001,11.73006254
2019,"Chihuahua","Chihuahua","20-24 años","Mujeres",080190001,8.578191736
2018,"Chihuahua","Chihuahua","20-24 años","Mujeres",080190001,8.893910561
2017,"Chihuahua","Chihuahua","20-24 años","Mujeres",080190001,10.12602993
2022,"Chihuahua","Juárez","15-24 años","Total",080370001,6.256166738
2021,"Chihuahua","Juárez","15-24 años","Total",080370001,6.130057088
2020,"Chihuahua","Juárez","15-24 años","Total",080370001,8.482057661
2019,"Chihuahua","Juárez","15-24 años","Total",080370001,7.9737421
2018,"Chihuahua","Juárez","15-24 años","Total",080370001,
2017,"Chihuahua","Juárez","15-24 años","Total",080370001,
2022,"Chihuahua","Juárez","15-24 años","Hombres",080370001,4.703291818
2021,"Chihuahua","Juárez","15-24 años","Hombres",080370001,5.589077384
2020,"Chihuahua","Juárez","15-24 años","Hombres",080370001,7.874004856
2019,"Chihuahua","Juárez","15-24 años","Hombres",080370001,6.477696389
2018,"Chihuahua","Juárez","15-24 años","Hombres",080370001,
2017,"Chihuahua","Juárez","15-24 años","Hombres",080370001,
2022,"Chihuahua","Juárez","15-24 años","Mujeres",080370001,7.821053074
2021,"Chihuahua","Juárez","15-24 años","Mujeres",080370001,6.719217852
2020,"Chihuahua","Juárez","15-24 años","Mujeres",080370001,9.117317628
2019,"Chihuahua","Juárez","15-24 años","Mujeres",080370001,9.498861208
2018,"Chihuahua","Juárez","15-24 años","Mujeres",080370001,
2017,"Chihuahua","Juárez","15-24 años","Mujeres",080370001,
2022,"Chihuahua","Juárez","15-19 años","Total",080370001,5.470058995
2021,"Chihuahua","Juárez","15-19 años","Total",080370001,5.747026767
2020,"Chihuahua","Juárez","15-19 años","Total",080370001,7.91881704
2019,"Chihuahua","Juárez","15-19 años","Total",080370001,7.894630602
2018,"Chihuahua","Juárez","15-19 años","Total",080370001,
2017,"Chihuahua","Juárez","15-19 años","Total",080370001,
2022,"Chihuahua","Juárez","15-19 años","Hombres",080370001,4.369653625
2021,"Chihuahua","Juárez","15-19 años","Hombres",080370001,6.211036712
2020,"Chihuahua","Juárez","15-19 años","Hombres",080370001,9.29478256
2019,"Chihuahua","Juárez","15-19 años","Hombres",080370001,8.229653697
2018,"Chihuahua","Juárez","15-19 años","Hombres",080370001,
2017,"Chihuahua","Juárez","15-19 años","Hombres",080370001,
2022,"Chihuahua","Juárez","15-19 años","Mujeres",080370001,6.579393802
2021,"Chihuahua","Juárez","15-19 años","Mujeres",080370001,5.244361686
2020,"Chihuahua","Juárez","15-19 años","Mujeres",080370001,6.488389274
2019,"Chihuahua","Juárez","15-19 años","Mujeres",080370001,7.545332346
2018,"Chihuahua","Juárez","15-19 años","Mujeres",080370001,
2017,"Chihuahua","Juárez","15-19 años","Mujeres",080370001,
2022,"Chihuahua","Juárez","20-24 años","Total",080370001,7.027456398
2021,"Chihuahua","Juárez","20-24 años","Total",080370001,6.55046408
2020,"Chihuahua","Juárez","20-24 años","Total",080370001,9.040494321
2019,"Chihuahua","Juárez","20-24 años","Total",080370001,8.059809828
2018,"Chihuahua","Juárez","20-24 años","Total",080370001,
2017,"Chihuahua","Juárez","20-24 años","Total",080370001,
2022,"Chihuahua","Juárez","20-24 años","Hombres",080370001,5.030762666
2021,"Chihuahua","Juárez","20-24 años","Hombres",080370001,4.9111574
2020,"Chihuahua","Juárez","20-24 años","Hombres",080370001,6.470903617
2019,"Chihuahua","Juárez","20-24 años","Hombres",080370001,4.551395626
2018,"Chihuahua","Juárez","20-24 años","Hombres",080370001,
2017,"Chihuahua","Juárez","20-24 años","Hombres",080370001,
2022,"Chihuahua","Juárez","20-24 años","Mujeres",080370001,9.038850836
2021,"Chihuahua","Juárez","20-24 años","Mujeres",080370001,8.346094946
2020,"Chihuahua","Juárez","20-24 años","Mujeres",080370001,11.73561346
2019,"Chihuahua","Juárez","20-24 años","Mujeres",080370001,11.56547481
2018,"Chihuahua","Juárez","20-24 años","Mujeres",080370001,
2017,"Chihuahua","Juárez","20-24 años","Mujeres",080370001,
2022,"Ciudad de México",,"15-24 años","Total",09,6.06989759
2021,"Ciudad de México",,"15-24 años","Total",09,8.527517816
2020,"Ciudad de México",,"15-24 años","Total",09,9.418133863
2019,"Ciudad de México",,"15-24 años","Total",09,7.058479962
2018,"Ciudad de México",,"15-24 años","Total",09,6.057607328
2017,"Ciudad de México",,"15-24 años","Total",09,6.149929597
2022,"Ciudad de México",,"15-24 años","Hombres",09,5.634007924
2021,"Ciudad de México",,"15-24 años","Hombres",09,7.006411444
2020,"Ciudad de México",,"15-24 años","Hombres",09,9.122799019
2019,"Ciudad de México",,"15-24 años","Hombres",09,5.512213694
2018,"Ciudad de México",,"15-24 años","Hombres",09,5.353517943
2017,"Ciudad de México",,"15-24 años","Hombres",09,4.595771819
2022,"Ciudad de México",,"15-24 años","Mujeres",09,6.51895505
2021,"Ciudad de México",,"15-24 años","Mujeres",09,10.10911256
2020,"Ciudad de México",,"15-24 años","Mujeres",09,9.741528228
2019,"Ciudad de México",,"15-24 años","Mujeres",09,8.625289346
2018,"Ciudad de México",,"15-24 años","Mujeres",09,6.776680388
2017,"Ciudad de México",,"15-24 años","Mujeres",09,7.817023909
2022,"Ciudad de México",,"15-19 años","Total",09,4.134877607
2021,"Ciudad de México",,"15-19 años","Total",09,3.947034116
2020,"Ciudad de México",,"15-19 años","Total",09,4.89291563
2019,"Ciudad de México",,"15-19 años","Total",09,4.630691833
2018,"Ciudad de México",,"15-19 años","Total",09,3.526931672
2017,"Ciudad de México",,"15-19 años","Total",09,4.040778861
2022,"Ciudad de México",,"15-19 años","Hombres",09,3.60724506
2021,"Ciudad de México",,"15-19 años","Hombres",09,3.754108792
2020,"Ciudad de México",,"15-19 años","Hombres",09,5.903661459
2019,"Ciudad de México",,"15-19 años","Hombres",09,4.112948022
2018,"Ciudad de México",,"15-19 años","Hombres",09,3.778633802
2017,"Ciudad de México",,"15-19 años","Hombres",09,3.924619876
2022,"Ciudad de México",,"15-19 años","Mujeres",09,4.716154482
2021,"Ciudad de México",,"15-19 años","Mujeres",09,4.168782354
2020,"Ciudad de México",,"15-19 años","Mujeres",09,3.733392598
2019,"Ciudad de México",,"15-19 años","Mujeres",09,5.121937023
2018,"Ciudad de México",,"15-19 años","Mujeres",09,3.282111609
2017,"Ciudad de México",,"15-19 años","Mujeres",09,4.163028073
2022,"Ciudad de México",,"20-24 años","Total",09,7.915806279
2021,"Ciudad de México",,"20-24 años","Total",09,12.78201611
2020,"Ciudad de México",,"20-24 años","Total",09,13.83987265
2019,"Ciudad de México",,"20-24 años","Total",09,9.240694989
2018,"Ciudad de México",,"20-24 años","Total",09,8.419516281
2017,"Ciudad de México",,"20-24 años","Total",09,8.288160115
2022,"Ciudad de México",,"20-24 años","Hombres",09,7.696695243
2021,"Ciudad de México",,"20-24 años","Hombres",09,10.3265386
2020,"Ciudad de México",,"20-24 años","Hombres",09,12.41075543
2019,"Ciudad de México",,"20-24 años","Hombres",09,6.693631554
2018,"Ciudad de México",,"20-24 años","Hombres",09,6.756469203
2017,"Ciudad de México",,"20-24 años","Hombres",09,5.263628094
2022,"Ciudad de México",,"20-24 años","Mujeres",09,8.127448362
2021,"Ciudad de México",,"20-24 años","Mujeres",09,15.10911842
2020,"Ciudad de México",,"20-24 años","Mujeres",09,15.33397755
2019,"Ciudad de México",,"20-24 años","Mujeres",09,11.9804585
2018,"Ciudad de México",,"20-24 años","Mujeres",09,10.19645201
2017,"Ciudad de México",,"20-24 años","Mujeres",09,11.59634006
2022,"Ciudad de México","Zona Metropolitana del Valle de México","15-24 años","Total",090019013,6.950019345
2021,"Ciudad de México","Zona Metropolitana del Valle de México","15-24 años","Total",090019013,8.483259551
2020,"Ciudad de México","Zona Metropolitana del Valle de México","15-24 años","Total",090019013,9.391323523
2019,"Ciudad de México","Zona Metropolitana del Valle de México","15-24 años","Total",090019013,6.793712453
2018,"Ciudad de México","Zona Metropolitana del Valle de México","15-24 años","Total",090019013,5.941982255
2017,"Ciudad de México","Zona Metropolitana del Valle de México","15-24 años","Total",090019013,6.142750475
2022,"Ciudad de México","Zona Metropolitana del Valle de México","15-24 años","Hombres",090019013,6.559355611
2021,"Ciudad de México","Zona Metropolitana del Valle de México","15-24 años","Hombres",090019013,7.631751184
2020,"Ciudad de México","Zona Metropolitana del Valle de México","15-24 años","Hombres",090019013,8.052643186
2019,"Ciudad de México","Zona Metropolitana del Valle de México","15-24 años","Hombres",090019013,5.725181022
2018,"Ciudad de México","Zona Metropolitana del Valle de México","15-24 años","Hombres",090019013,4.50939963
2017,"Ciudad de México","Zona Metropolitana del Valle de México","15-24 años","Hombres",090019013,4.653814852
2022,"Ciudad de México","Zona Metropolitana del Valle de México","15-24 años","Mujeres",090019013,7.339090478
2021,"Ciudad de México","Zona Metropolitana del Valle de México","15-24 años","Mujeres",090019013,9.394269275
2020,"Ciudad de México","Zona Metropolitana del Valle de México","15-24 años","Mujeres",090019013,10.85681423
2019,"Ciudad de México","Zona Metropolitana del Valle de México","15-24 años","Mujeres",090019013,7.883900298
2018,"Ciudad de México","Zona Metropolitana del Valle de México","15-24 años","Mujeres",090019013,7.460057197
2017,"Ciudad de México","Zona Metropolitana del Valle de México","15-24 años","Mujeres",090019013,7.643806903
2022,"Ciudad de México","Zona Metropolitana del Valle de México","15-19 años","Total",090019013,4.190201207
2021,"Ciudad de México","Zona Metropolitana del Valle de México","15-19 años","Total",090019013,4.287604635
2020,"Ciudad de México","Zona Metropolitana del Valle de México","15-19 años","Total",090019013,5.106654871
2019,"Ciudad de México","Zona Metropolitana del Valle de México","15-19 años","Total",090019013,4.052580783
2018,"Ciudad de México","Zona Metropolitana del Valle de México","15-19 años","Total",090019013,3.405012082
2017,"Ciudad de México","Zona Metropolitana del Valle de México","15-19 años","Total",090019013,4.048512933
2022,"Ciudad de México","Zona Metropolitana del Valle de México","15-19 años","Hombres",090019013,4.353885033
2021,"Ciudad de México","Zona Metropolitana del Valle de México","15-19 años","Hombres",090019013,4.340877698
2020,"Ciudad de México","Zona Metropolitana del Valle de México","15-19 años","Hombres",090019013,5.083048218
2019,"Ciudad de México","Zona Metropolitana del Valle de México","15-19 años","Hombres",090019013,3.89581382
2018,"Ciudad de México","Zona Metropolitana del Valle de México","15-19 años","Hombres",090019013,3.210357721
2017,"Ciudad de México","Zona Metropolitana del Valle de México","15-19 años","Hombres",090019013,4.122679033
2022,"Ciudad de México","Zona Metropolitana del Valle de México","15-19 años","Mujeres",090019013,4.024322234
2021,"Ciudad de México","Zona Metropolitana del Valle de México","15-19 años","Mujeres",090019013,4.225508836
2020,"Ciudad de México","Zona Metropolitana del Valle de México","15-19 años","Mujeres",090019013,5.132884311
2019,"Ciudad de México","Zona Metropolitana del Valle de México","15-19 años","Mujeres",090019013,4.213713309
2018,"Ciudad de México","Zona Metropolitana del Valle de México","15-19 años","Mujeres",090019013,3.603489554
2017,"Ciudad de México","Zona Metropolitana del Valle de México","15-19 años","Mujeres",090019013,3.975565446
2022,"Ciudad de México","Zona Metropolitana del Valle de México","20-24 años","Total",090019013,9.560971899
2021,"Ciudad de México","Zona Metropolitana del Valle de México","20-24 años","Total",090019013,12.64464505
2020,"Ciudad de México","Zona Metropolitana del Valle de México","20-24 años","Total",090019013,13.82215112
2019,"Ciudad de México","Zona Metropolitana del Valle de México","20-24 años","Total",090019013,9.607845781
2018,"Ciudad de México","Zona Metropolitana del Valle de México","20-24 años","Total",090019013,8.498744855
2017,"Ciudad de México","Zona Metropolitana del Valle de México","20-24 años","Total",090019013,8.381602589
2022,"Ciudad de México","Zona Metropolitana del Valle de México","20-24 años","Hombres",090019013,8.681504112
2021,"Ciudad de México","Zona Metropolitana del Valle de México","20-24 años","Hombres",090019013,11.17584268
2020,"Ciudad de México","Zona Metropolitana del Valle de México","20-24 años","Hombres",090019013,11.16812564
2019,"Ciudad de México","Zona Metropolitana del Valle de México","20-24 años","Hombres",090019013,7.6172219
2018,"Ciudad de México","Zona Metropolitana del Valle de México","20-24 años","Hombres",090019013,5.76965793
2017,"Ciudad de México","Zona Metropolitana del Valle de México","20-24 años","Hombres",090019013,5.208304365
2022,"Ciudad de México","Zona Metropolitana del Valle de México","20-24 años","Mujeres",090019013,10.4225736
2021,"Ciudad de México","Zona Metropolitana del Valle de México","20-24 años","Mujeres",090019013,14.08839745
